38045;66798;62679
44278;47839;89552
44951;43439;92387
44850;44219;89428
45198;42509;91096
45323;43549;92179
45847;44057;89931
44154;43629;96276
43942;43749;88817
43941;44196;93823
46339;43112;90319
46188;46135;91337
46128;42943;95454
45979;40975;89994
46505;40825;94189
46305;46028;91274
46144;41472;93797
46177;44213;85699
44865;41891;94508
46020;44565;87942
44773;45530;91881
45150;43027;90815
45476;45562;94038
44100;47265;84631
45400;46340;82891
46085;44488;89657
44819;46837;91242
45723;46440;85765
43413;44916;90057
45644;42490;87961
44657;45311;92440
44317;46459;87248
45738;45978;90245
44548;42679;93775
44704;42253;88848
44451;42882;92295
45688;42485;93380
45479;45892;88114
45968;45038;91184
45754;45392;92713
45619;44913;86181
47360;43125;85701
45496;43957;85205
43943;43762;92586
45059;46152;87068
45155;43670;86334
47278;41582;92461
46517;40286;92668
44755;45191;83923
44261;45993;85215
46747;39614;91938
46242;44587;89400
45730;46329;94818
46167;45726;88864
44636;47450;91083
46507;45520;84226
45601;45813;85535
43979;43963;88111
44928;42223;97813
44290;47972;87016
43911;45046;87545
45879;43569;87235
47112;43862;83972
44206;42109;95347
45242;46764;90498
45885;47450;90252
43895;46370;92820
48094;39213;98608
46677;45829;93596
43836;48556;83851
45938;43067;87009
44194;47236;83968
45230;47111;82374
45596;48293;75917
46467;44260;101963
45350;45982;89973
44110;45547;90853
43557;46408;88957
45355;46988;82674
44152;43667;87350
45693;46765;82376
44338;48097;84277
45662;41708;97055
46052;41786;91328
44471;43835;95676
46130;41803;90724
46551;45858;83001
45882;45926;83772
46211;42075;94445
46402;42251;86982
45499;41321;91205
45551;46006;90669
43927;43385;88906
46545;40995;93220
46430;45247;84216
45923;48366;90016
44876;47373;84384
46216;45516;83684
44177;46068;93700
46236;42925;95849
44188;47753;82783
46509;41356;95390
44245;47056;91399
43491;49088;86092
44094;44310;95252
44119;47498;92821
44474;44057;88376
45177;46444;92864
46522;45293;91797
44462;47726;91952
45554;40930;96130
43946;43429;96803
45583;43700;92503
45140;43263;91303
44382;46731;89105
48469;39976;91241
44001;46484;88981
45364;46924;91071
44872;42931;88727
45681;42559;92588
45922;42693;94628
45515;42951;92589
45515;46988;91820
45448;45773;91010
44506;42385;94055
47442;42727;91219
45858;44463;90068
48372;43117;91190
43251;44920;87527
44620;43273;92382
44401;42876;91109
45778;42581;89195
44754;43205;90603
43878;48250;85833
44766;46656;86043
44941;45354;86661
45386;43948;93831
46073;44678;85332
44242;43463;97459
45351;47005;84685
44423;44484;87584
45668;43856;86665
44137;48098;87550
45762;41959;91683
44777;46400;86251
45524;44488;86886
44269;43836;87198
44739;42430;95121
45987;45085;92515
46342;44329;92487
45300;42386;92783
44560;45426;89974
45541;43569;87934
45191;45048;90771
44535;46844;89792
45677;41888;89676
45766;44099;92591
45467;41935;87548
44458;43153;87066
44144;46991;89526
46053;41478;89937
46315;41772;92031
44983;43326;95817
44586;43747;87541
45760;46219;85518
44085;44136;94896
46461;42756;90847
43899;44781;88757
45065;43026;88768
44622;44146;95580
44595;44173;95320
46069;44202;86388
44985;47285;85086
45280;42123;97002
44616;42322;95160
45268;42153;90778
44646;45761;85969
45966;42113;95569
44329;47456;84427
44560;47896;82190
46202;46718;90056
45729;47263;86040
45613;40278;92695
45963;40654;93280
46405;43635;85299
44079;47059;84354
45973;41976;89140
46225;41967;90941
45709;41994;90745
45364;42949;88411
44333;43935;96767
43911;44668;90260
47307;42999;88455
46159;42047;92117
50569;40554;90285
45026;43271;91057
45889;44182;93338
44356;47870;90635
45232;42169;95191
46271;44351;91487
46353;40873;91632
44609;42457;91200
45274;44883;88369
44915;46365;90755
44963;44322;90874
43890;47628;92554
45836;44768;85537
45400;46154;91528
45297;46156;93238
45720;46004;89911
45286;54182;83025
45959;41105;92389
45504;43747;92378
44353;45353;85870
44904;45942;93113
45263;42249;95256
45562;44040;87004
44458;45237;92827
48268;47132;81598
46321;46414;97676
46000;46433;88574
44092;46150;90115
44550;46599;91148
45951;47581;82208
44087;43729;87024
44165;44213;94220
44828;43432;94403
46564;44871;92005
46537;41312;96138
46516;43516;84788
46715;45589;88948
44160;44386;89139
46063;43079;89773
44507;44856;93616
43988;43953;88288
45890;42603;87446
43834;44014;87818
46540;43312;93934
44995;44102;88353
44656;43178;95032
46121;44992;88867
44576;46243;91323
44585;44429;94290
44499;48007;83957
44412;42628;91758
45770;41148;91182
45405;46026;89570
46040;45806;87536
46331;44820;88682
46500;45019;84110
46464;47652;81649
44498;47134;86248
44819;46880;90951
44344;44070;87140
44027;44760;95366
44488;47946;92247
44309;47683;93003
45266;42154;97462
45947;42104;95836
43930;44205;87076
45940;41716;97038
46240;41641;93772
46386;40632;96587
44539;47604;84279
45588;42390;89743
45388;45141;87146
45428;46139;87851
45684;41621;97006
45044;43953;88827
45561;40847;95202
45460;43293;93617
44383;46129;86539
45568;44905;92232
43968;47773;92151
45696;44037;92959
46408;43989;92344
44656;46064;87036
46385;45878;84961
46448;41467;94837
45348;43065;96022
45939;45392;91637
46137;46298;86532
44868;43307;92474
44645;44570;93924
44691;44242;89392
44624;43830;94676
44777;47170;90877
44793;43391;95477
44468;47074;93395
44717;43616;89312
46313;45367;86697
46213;45397;83603
45802;45979;86190
44776;46264;91401
46522;43679;86723
44207;43624;88508
44029;48316;91730
45489;42683;95484
45960;46313;90209
46109;45195;87825
46559;40705;96160
44974;41955;94924
45370;41263;95055
44410;44644;88159
45190;46983;93007
44408;47958;92198
44081;45616;87222
44084;45691;90337
45441;42013;94535
46098;44048;89054
46469;45860;91712
46480;46013;83208
44790;45068;85080
44114;47404;86215
44191;50554;81998
44566;42562;97187
44067;46022;92018
44834;45037;92009
46506;42777;89214
46047;44157;92526
46193;45784;83951
44345;43093;97086
44484;47697;83114
45862;41448;95904
45960;43904;84901
44032;50039;91994
44036;48040;93274
43986;48821;89372
46453;42200;92650
44228;43773;95093
43965;44033;94518
45878;42494;86686
44560;47561;90183
46276;41791;88675
46397;41356;92348
45962;40521;94651
44997;43216;90747
45607;42671;90174
46079;41467;88308
43036;32465;109740
44351;46097;84511
48211;38074;93665
44808;40533;92900
44728;42403;94610
46216;44042;91823
44469;42279;90402
46423;45507;89279
44750;42540;91908
46366;40676;85314
44637;43428;96573
45464;43296;96146
45700;45363;84845
45759;46823;85187
45109;42127;88881
45181;42528;92686
44192;48536;82744
46438;41594;96835
46359;45457;84362
46126;43522;89403
43979;47077;90733
43717;46629;90169
44878;43046;92069
43917;47203;91665
46203;41088;92562
46244;42263;91266
44798;46891;85118
44998;43350;94917
47541;40251;92529
44625;43057;91546
46226;42127;91823
46414;42403;93497
44780;47835;87518
46096;42514;102745
54259;8126;121743
47140;34593;88696
44519;43646;93031
45045;46798;78658
46326;45899;92066
45181;1630;128556
44067;45425;94569
45380;41728;95144
44769;54268;100155
44231;49089;81581
44738;47848;95412
44932;41215;93462
46302;43109;105833
45243;45432;84246
44150;46384;91047
44103;43563;83454
46141;40997;81801
44853;44895;97923
45981;43912;96333
46925;43444;86005
44012;44246;87697
46460;43137;91729
44278;46258;87947
45738;45717;90473
44676;43027;96823
46016;46208;89534
44916;45916;85589
44430;44174;94486
45573;46594;86063
43997;47436;88733
44582;42835;96498
45396;44410;94172
45458;43391;96516
45710;43151;94582
44777;43374;90962
46250;43193;91378
45829;41930;90208
45873;46040;85716
43872;44584;96177
46905;40869;91920
46713;45400;83236
43873;44850;94168
45195;46095;88472
44996;45477;85990
43016;44737;95285
42662;50140;82982
44460;43598;94141
46109;46098;82397
47646;45480;84551
45404;45824;85391
46487;44949;84058
46893;37163;100584
43955;45636;85243
45375;45637;85613
43762;44636;93776
43939;45862;85034
45380;44595;92893
46505;45525;83826
43352;45416;93188
43389;41999;96721
46891;45096;90450
45148;43734;94553
45315;42540;92432
44892;46022;91468
44431;46200;86289
44088;48291;82764
44416;47555;93353
46072;47182;92191
44144;43998;91043
0;0;0
0;0;0
