44211;43150;90365
46273;45317;85747
45831;45445;92588
44527;46901;90445
44087;46375;88727
44456;42863;93418
44600;43321;94906
44200;47142;93845
44493;46921;83814
46292;43413;89341
45175;42272;95354
46112;45833;92265
45467;42416;94923
44576;44975;94247
44372;45814;93016
43994;48394;90511
44665;41279;98529
44238;43120;95657
47827;40378;93552
43873;44031;91779
45666;44786;90433
46445;45201;92657
45924;45002;91441
44763;43267;96220
44570;47445;86220
46033;45311;85327
46129;42276;95075
43949;47847;85178
44141;44752;93010
44003;42708;71490
46672;42503;93460
44475;47018;89623
45788;46624;92877
45390;45078;91638
44354;43902;88396
44365;47906;91317
44103;46509;89730
46283;41600;90950
45751;46228;91577
46417;44850;93125
45508;46065;92247
46290;41144;95013
45286;42289;95421
44297;46973;86107
44035;43848;91208
45526;42572;95956
45766;45464;85414
44749;43128;90893
44431;43374;86850
45755;41450;96091
44125;48094;85352
46276;42288;88753
46370;42390;94714
45755;46073;92904
45612;45489;85060
46266;41657;88892
46501;45484;90091
44365;47655;91119
45227;43308;94932
46090;45087;93441
45815;45666;91424
46328;41340;90935
46477;42489;91840
45961;42389;90574
44957;43586;97157
46447;46337;90095
44569;46923;87063
45542;45475;93077
45977;41270;88662
44106;47827;92353
45918;42689;89506
44372;44149;87854
43978;43920;91223
44204;43813;87940
43942;44829;87859
44332;44772;93471
44354;47194;87353
45241;42236;94934
45071;42382;95122
45644;45635;90069
44569;43905;90108
46135;45766;83662
46756;39592;97034
44440;47102;83899
45126;45978;85127
45240;45399;86235
46545;41144;96547
45207;46966;91762
46463;41083;93726
46334;41250;94328
43981;43200;89640
44335;47288;85414
44228;47567;90825
45982;45340;91169
45764;46062;91337
45963;46017;87232
45011;44299;87529
46289;45066;85269
45359;44730;94062
45429;43747;87753
43989;44018;89316
44771;47284;92234
44693;46039;94567
44418;42029;88813
46517;41419;94737
43991;48531;92844
43978;48022;93388
45300;47538;87890
45613;45112;86350
45609;42154;96894
45349;43678;87978
45056;45358;85303
44584;43653;96926
44222;45736;88243
46255;41665;87336
43889;43763;96283
46158;44704;92545
44714;43031;89092
46276;45891;92108
46160;46294;89396
45815;43130;93319
44673;43742;91234
44031;48422;83644
44490;45568;86955
43959;43283;97774
46400;45279;90987
46371;43615;93741
44055;45115;86260
45782;42571;87113
44798;46501;92525
45866;41059;95888
45664;46427;84430
45379;41917;92719
44771;45484;92613
45959;46305;84492
44963;42406;96775
44896;47472;91696
45899;46685;85244
46434;44997;84338
44286;43485;91888
46869;44803;86795
46331;45244;85877
45856;41471;96654
44321;46597;93596
44791;44992;88733
44676;46710;88321
44148;43717;89205
47440;40302;89644
46495;41918;95686
44448;43459;88643
44453;46997;91559
44641;45002;86883
44742;46368;89583
46127;45828;82678
44024;46739;97794
44657;47538;87096
45154;45809;90347
45701;45211;86372
45084;44837;84747
44408;47007;89101
45257;43307;97903
46245;42456;94344
44238;43978;90361
46240;45044;83609
44829;46548;85356
44066;48317;82964
44347;48010;86104
44741;45747;86250
45273;46346;84527
44974;46512;87271
46259;44158;92566
46277;44899;93987
43996;48101;90883
44852;46769;84181
46206;41377;91793
45009;46563;86113
45272;44041;86473
45953;40979;93965
46284;41656;93446
