17702;13165;10877;16323;15517
14273;9258;12408;15926;18878
20173;13166;20833;25378;34534
26511;15533;28378;30240;47705
29135;17270;36087;33021;58187
28919;18335;36348;35046;59193
42193;28669;43639;44690;67153
37700;24551;43848;39761;69539
32283;19713;39004;32900;60219
37563;22965;40715;34990;61054
38494;23021;40447;34724;59226
37213;21426;39636;33157;58992
39191;22385;44088;33426;64406
33541;18327;38446;29211;56879
40121;25243;40204;37261;59392
31318;20019;31520;33607;50268
25456;14426;25239;27529;39469
30476;17698;27005;29777;40221
54908;26571;48847;40087;73024
77020;32261;81078;49202;123718
97472;37146;115018;58253;174724
121499;44528;152371;68914;223732
127765;46258;165372;71403;239291
124646;45881;158120;69538;230597
131683;47019;162255;71971;236346
126644;44918;158658;69145;230996
132440;46404;164011;71373;239103
134421;47061;169755;72416;248807
155047;60702;176060;86881;254788
166620;71024;186467;96440;265318
144988;61457;172016;86749;249103
111904;46580;149134;71323;221810
85407;37982;123305;60364;188760
57056;28137;85752;47103;135661
31459;17986;47374;33429;78210
13131;9512;16408;21901;28284
12821;8313;11587;18352;18371
17638;10073;14909;16662;23618
21590;13136;19688;21481;31580
14517;10224;14374;18020;24131
13243;9320;11249;16468;17556
11011;7038;8230;11555;10573
11795;11859;6696;16256;9762
19522;18951;9806;27142;19337
17364;17152;9091;24250;17479
8418;9454;6482;13722;11502
18645;17504;10100;24653;19260
21672;20485;13018;28449;26036
22999;21923;13876;30345;28077
26960;25282;15861;32889;29833
2882;2984;1961;3980;3981
