18866;23173;10386;41424;23271
11879;15092;7236;23083;14365
9405;12723;7564;18256;15452
12293;16904;8359;30653;21322
22966;25061;14279;44513;35266
23209;26881;14080;50244;36450
16150;20325;8206;41721;18500
6785;22005;2964;63907;9199
5881;15681;2875;39404;6209
6871;10188;2897;19014;4776
7910;12100;2789;24113;4842
11951;18798;3050;39085;4642
9464;13678;2979;26887;4604
12610;16322;5481;28592;15798
18581;23538;8984;44322;25320
19348;26049;11437;48854;32831
21213;27815;7533;51079;16928
11206;16617;9656;25705;24195
10731;15681;8756;22640;19376
10377;15302;8646;21751;18543
12496;16156;8079;24683;17402
15764;21597;9200;40476;24920
17343;24927;9933;42215;23228
11980;18756;5425;34822;12489
31674;37111;12915;60701;29384
34496;35808;20768;55428;45248
26134;26937;15258;45551;32699
20449;23293;5372;45039;12763
22224;24118;5152;47056;11858
40876;37866;4245;71742;6503
41334;49935;20898;77760;48012
25860;38156;13007;63053;30125
1373;2224;2219;2573;2225
4118;9606;3230;13853;5718
8031;14864;6028;20363;11663
6470;10042;4200;12867;6808
5952;8853;3594;11563;5021
9319;12856;5989;16875;10428
7559;10628;5879;13750;10187
8464;11321;6484;14525;11179
7992;10833;6019;14149;10501
8134;10878;6105;14553;10952
7930;10736;5866;14372;10773
20973;26586;8901;40296;22746
23868;32350;9871;54311;27279
19094;25240;8307;39119;21807
16967;22388;7163;33790;18204
15190;20013;5919;27916;12190
57873;46251;60430;62425;116313
59095;62642;72222;107628;203077
58540;61799;54667;98511;138801
35074;34012;28352;50468;61259
24496;21735;19207;28008;30772
24373;21730;19838;27517;31545
20696;17114;17038;21153;25420
19856;15582;16445;19069;24094
19158;14595;15514;17571;22306
19187;14599;15776;17572;22709
35098;27652;26494;32658;41147
21354;17374;18164;21019;27622
20666;16150;17682;19774;26469
23733;18593;20405;21468;29457
19130;14555;15875;17136;22694
19576;14837;16569;17569;23780
18952;14167;15574;16983;22288
7188;6233;6449;7117;8120
2447;2545;2860;3000;3088
4432;3354;4365;3895;4951
6105;4137;5446;5063;6445
6600;4225;5865;5064;7084
8632;5098;7240;6056;8750
8953;5400;7611;6625;9524
5059;3650;4772;4322;5645
5299;4105;4994;5122;6284
6468;4068;5691;4902;6799
5949;4745;5584;5612;6900
4607;3760;4513;4676;5476
5561;4027;5089;4747;6149
6447;4301;5657;5351;6886
7817;4478;7116;5328;8429
10674;5859;9107;7202;11333
12286;6320;10318;7675;12995
