25758;37999;20966;64178;57472
32098;47124;15057;85977;44161
38235;53658;16219;94943;43189
35565;47965;18537;82477;45995
36331;47114;22648;79391;55206
30822;39413;23237;65335;55883
27256;34243;24429;56862;59023
17273;22466;11859;33187;23364
22304;27562;10308;52340;26005
25465;29488;13309;51064;31040
22325;25105;13334;38981;28990
26866;30941;11824;45127;24183
21866;23550;16838;33350;33913
31774;32812;34265;52839;79974
31609;34118;33507;53231;77816
32693;33805;31704;49146;66258
16300;21295;12208;35988;27761
29506;35753;12186;59413;27459
29273;38655;16020;60042;39857
31878;41820;18123;66951;46401
25026;32730;11077;55941;27296
23637;29205;9565;47255;21448
32990;42606;18166;63523;42369
45051;56517;19582;88304;47416
45100;57652;21999;89984;50271
44996;59733;17552;96593;42661
91749;122818;31773;171477;77459
43008;52195;26494;74773;56317
64516;77441;30453;106128;67062
80539;112238;65602;155715;148189
83263;127320;53688;178122;142697
52416;78961;50933;118710;128026
46947;62889;32012;98127;76764
45459;52386;25346;76699;53862
27740;34941;14501;52638;36215
29343;37595;15586;59407;39619
43808;53390;23220;85227;60592
33086;43414;13710;69074;35094
28814;39476;21209;56757;45396
42795;56549;34556;79411;77620
33598;45019;23218;66949;55513
29822;39050;19134;59149;48555
33395;42688;21213;64036;53207
27154;34124;18190;52770;46223
26833;32046;17059;48260;42082
24783;30243;16069;45617;39261
28248;36981;18597;59216;51738
41437;49967;24188;78761;58817
32929;44043;23972;65525;54072
32197;43833;26426;59579;53176
51645;64236;29208;99561;64128
54910;77659;42406;113419;92656
53596;72936;51808;108560;116184
48451;63936;45072;94282;98940
49798;66222;47048;98341;105587
58641;75131;46836;106464;103058
65957;85987;42288;120143;93794
60912;73584;24170;105906;54590
57020;64190;22337;94907;47156
52068;62806;18381;95457;40343
52739;58433;19856;85514;42261
49879;51403;20953;77209;43814
45132;48231;20840;72878;43495
46775;51525;23413;80087;51642
47871;53509;30916;83649;67461
54132;57428;35407;89472;79688
46563;57975;18761;92492;45706
50212;57667;24681;90897;58603
56239;63948;23307;101041;56959
49497;59036;14554;88942;33581
50556;54244;24110;84170;49504
63793;58090;44129;86578;90205
54138;57571;26782;90439;56806
42554;55955;11559;87786;25412
39245;55768;12737;90205;31979
58558;76366;25316;112952;60114
23174;31716;8576;55330;21411
24138;33354;7298;53360;16104
30401;31552;16690;52650;35471
13898;18227;4467;33719;9386
14712;19354;4566;35432;9781
14314;19163;4830;34021;11613
42809;43128;21938;59666;41469
18926;21260;7416;35283;13803
16506;21466;4816;40212;11369
11278;14374;6388;22327;10982
25675;30818;12688;51743;28335
39355;51956;21752;87188;54726
39415;55663;26303;94016;60955
27114;37895;22340;59144;50348
28022;34566;17305;53382;37905
21813;27822;8201;49543;21619
34026;41187;8146;73190;19865
34868;42005;9559;70860;21884
25147;33718;8919;57431;23043
30043;35716;17230;56517;37947
44142;50264;24135;70253;47614
30691;36870;16112;55794;31267
25367;32022;14147;50595;29556
28593;33257;12854;54222;28856
23967;29811;10631;50255;25437
24150;30608;10550;52055;24753
17055;21510;5592;36190;11685
16123;20243;7921;32847;16612
23187;25877;11188;40480;19907
28992;30396;11768;44426;21184
32292;35374;15482;56036;32973
35354;45974;18031;68550;42500
26320;35198;9983;57740;24629
47052;55683;13277;88747;33675
55702;66680;18463;105412;50234
37852;51593;11927;82616;29343
33569;47780;9645;79624;24656
29531;34503;8960;59845;19975
30925;33149;8644;58112;19224
26173;28568;7342;48966;15594
33429;37367;9460;63574;21481
27570;30543;9425;53170;20716
25009;26632;9384;46477;20409
24428;26167;8622;46773;18671
23793;25843;8723;43008;17705
24265;29383;10281;50420;25029
31490;39138;11415;66956;29213
30164;31955;14373;50482;29876
26032;28343;13204;49153;30327
22419;26291;11434;45020;27456
26057;32478;12466;50277;29672
24630;26663;8687;46440;19910
34169;35730;20036;53346;39800
83554;108242;46258;148388;106322
47139;51976;25962;80458;56753
39651;55187;13839;90476;34734
38704;54030;12478;88933;33152
54620;70398;13646;112172;34140
23211;32954;20278;62424;57448
30101;36604;15174;54642;32567
23394;27828;10644;39807;21305
38205;47971;18443;77137;38962
50866;57803;27161;88466;57818
72618;85928;35359;126621;74707
41579;49229;20942;76332;44592
57211;59234;32670;85517;61762
50275;52945;16393;80027;35710
46934;50155;9644;78240;22875
32220;38682;6929;66144;17750
24692;31298;8303;56518;20057
34733;42929;9991;75074;24409
43866;50462;13391;83891;31366
33912;41610;10392;69102;23281
44161;51054;16416;83990;35495
53149;59653;15328;91892;34962
46515;55725;7294;91224;18337
35185;30108;30847;41505;56146
80184;80076;33646;108421;65900
73644;84177;15575;126647;37252
98950;110112;21281;154439;50554
161428;169380;53105;218288;106327
123686;132478;49960;177802;105180
68248;73403;74206;103563;151508
87746;95631;90122;132654;182581
98869;108041;68448;150150;137404
58515;72017;20047;120967;51174
47365;53845;18890;83248;43284
64438;69651;11838;108259;26298
31887;39197;24568;64403;57095
49080;51942;13695;77150;27376
71816;85224;27988;130320;61486
88544;105324;22748;148361;47366
82654;91108;14366;138105;31209
100480;121269;46467;166209;103988
54496;63838;16960;98795;34691
57507;72383;38921;107962;87299
88955;107797;41139;157208;90354
29922;43305;11124;66636;24635
51504;61701;21767;97460;52564
28854;37219;15749;57339;36867
60868;57701;50460;82357;105023
67062;66312;55417;88841;111153
43336;40149;32990;57217;65578
37940;34677;28824;50611;56522
33384;36507;14137;57210;28769
53216;60840;13342;90354;30453
74890;87168;39510;127695;91297
58021;79921;28480;128808;71279
75653;84581;37562;126422;72329
23397;36262;15928;60927;42502
26774;28604;18738;47468;43257
17275;21923;6789;38990;18213
17094;23337;5964;39527;13876
14337;20076;5200;33337;11599
37202;47880;12352;76960;28287
47507;60573;20941;86057;44360
53683;64102;23755;90304;51049
23601;27076;18416;42092;42360
27611;32686;22227;51946;53354
24903;29662;20232;47243;48019
22284;26364;17490;40439;39377
24079;28769;12909;47730;30573
12663;17657;4455;30852;11534
18137;22972;6013;38733;15053
32915;40654;11031;66899;27213
29400;40956;14116;68139;37220
21121;27941;8715;43961;20250
32522;33231;21283;47492;43396
30282;31436;22051;50475;52245
42051;47988;29746;75596;68551
69839;80455;31885;120101;70285
82958;112292;30770;165326;72924
53443;77118;34043;121796;91102
42209;55232;38634;95611;107214
38025;55252;41020;98567;118232
33941;50991;41164;91897;120366
29429;48233;38711;86213;114359
31294;53066;41603;88939;116818
28888;50514;38223;86880;109909
36641;31703;33701;44154;65859
52117;44918;53841;81041;141812
48980;39729;48773;73261;131378
106462;77916;95170;105658;179331
65378;53061;60809;83594;137914
105577;80505;96631;109271;191477
95886;73356;89329;100237;172824
65882;61607;80931;86368;164787
72956;59087;71979;77116;136843
62310;48610;65681;73030;136193
72942;59445;77825;89714;167693
101100;70286;95116;92828;170830
54032;39125;57745;66182;136111
54487;40803;57564;67209;130752
70764;52481;60390;77513;124358
70200;53144;47182;77610;96730
67222;52031;55462;66687;103240
60506;55202;57335;88604;142005
49239;45142;46055;76885;122366
50500;45459;44682;73759;112982
31599;26953;17987;40013;32932
20107;13094;14664;20378;24719
30230;21781;25419;34002;44220
35866;29760;34753;47358;63437
38417;34866;36966;57591;73131
41160;35111;38691;57404;73515
49029;38517;41173;59573;77986
50548;35080;42640;55322;76374
51294;33406;45478;52188;78622
55155;39795;48545;61254;86894
50634;38317;43316;59431;78449
50540;36108;44920;54988;79797
57867;35768;50401;52990;87233
78845;41561;71523;60970;119690
86835;41785;103275;62284;159701
94895;43179;100095;65486;170430
98840;43880;113446;66831;186072
95767;42366;117688;65552;193492
91094;39055;100842;60764;173853
87546;36166;98098;56760;164518
83782;37511;104655;59822;166325
92738;38445;98101;60153;163236
91734;40404;116090;63039;181317
92863;40715;103272;63104;171157
91815;38872;107814;59903;169239
91055;37133;110043;57255;169667
91547;38160;100962;60536;169935
93794;39913;104112;61555;169395
90943;41081;104741;63544;166735
93729;41393;104366;63364;171046
100167;42564;104396;66540;177195
98166;41223;112609;65884;185246
88141;37456;107931;59223;172534
73647;30919;78751;50859;134514
53811;26981;60049;45464;97377
41213;24124;44146;39485;71706
32981;19100;25106;30473;42582
23179;14176;20014;22276;33465
12725;7370;8875;11302;13729
7968;4445;5824;5860;6030
12248;12682;7314;18019;13713
53814;60795;29836;104940;76167
48515;55519;26088;95699;67092
47090;54602;27311;91123;67097
54142;60322;42234;100831;106320
49327;52065;41177;87791;104103
49069;54634;37999;88150;91155
31059;30468;22342;43704;45591
29775;29083;22494;40034;44001
30333;29485;21949;43609;46870
28117;26870;20431;35497;38658
9986;10102;7740;12814;12205
1373;2224;2219;2573;2225
330;345;340;377;344
